NR_154256.1	Neoacanthostigma aquaticum HKAS 97431 ITS region; from TYPE material
NR_154255.1	Neokalmusia thailandica MFLU 16-2787 ITS region; from TYPE material
NR_154254.1	Neocucurbitaria acerina MFLUCC 16-1450 ITS region; from TYPE material
NR_154253.1	Neothyronectria sophorae CPC 29690 ITS region; from TYPE material
NR_154252.1	Neocrinula xanthorrhoeae CPC 29474 ITS region; from TYPE material
NR_154251.1	Nadsonia starkeyi-henricii CBS 2159 ITS region; from TYPE material
NR_154250.1	Nadsonia fulvescens var. elongata CBS 2594 ITS region; from TYPE material
NR_154249.1	Nadsonia commutata CBS 6640 ITS region; from TYPE material
NR_154248.1	Neohendersonia kickxii CBS 112403 ITS region; from TYPE material
NR_154247.1	Neotorula submersa HKAS 92660 ITS region; from TYPE material
NR_154246.1	Neomensularia rectiseta BJFC Dai 15136 ITS region; from TYPE material
NR_154245.1	Nodulosphaeria italica MFLU 16-1359 ITS region; from TYPE material
NR_154244.1	Neomassarina thailandica MFLU 11-0144 ITS region; from TYPE material
NR_154243.1	Neomicrosphaeropsis cytisi MFLU 16-1871 ITS region; from TYPE material
NR_154242.1	Neosetophoma lunariae CPC 26671 ITS region; from TYPE material
NR_154241.1	Neosulcatispora strelitziae ITS region; from TYPE material
NR_154240.1	Neoanthostomella pseudostromatica MFLU 15-1190 ITS region; from TYPE material
NR_154239.1	Neomyrothecium humicola CBS 310.96 ITS region; from TYPE material
NR_154238.1	Neooccultibambusa chiangraiensis MFLUCC 12-0559 ITS region; from TYPE material
NR_154237.1	Nodulosphaeria scabiosae MFLUCC 14-1111 ITS region; from TYPE material
NR_154236.1	Nodulosphaeria aconiti MFLUCC 13-0728 ITS region; from TYPE material
NR_154235.1	Nectriopsis lindauiana CBS 897.70 ITS region; from TYPE material
NR_154234.1	Nectriopsis fuliginicola CBS 400.82 ITS region; from TYPE material
NR_154233.1	Neosulcatispora agaves CPC 26407 ITS region; from TYPE material
NR_154232.1	Neoceratosperma cyatheae CPC 24704 ITS region; from TYPE material
NR_154231.1	Neoeriomycopsis aristata ITS region; from TYPE material
NR_154230.1	Neoplatysporoides aloeicola ITS region; from TYPE material
NR_154229.1	Neocercospora ammicola CBS 136450 ITS region; from TYPE material
NR_154228.1	Neosetophoma clematidis MFLUCC 13-0734 ITS region; from TYPE material
NR_154227.1	Neocosmospora rubicola CBS 101018 ITS region; from TYPE material
NR_154226.1	Neopyricularia commelinicola KACC 43081 ITS region; from TYPE material
NR_154225.1	Neopseudolachnella uniseptata HHUF 29728 ITS region; from TYPE material
NR_154224.1	Neopseudolachnella magnispora HHUF 29977 ITS region; from TYPE material
NR_154223.1	Neopseudolachnella acutispora HHUF 29727 ITS region; from TYPE material
NR_154222.1	Neofavolus cremeoalbidus TUMH 50009 ITS region; from TYPE material
NR_154221.1	Nielozyma formosana JCM 12154 ITS region; from TYPE material
NR_154220.1	Nielozyma melastomae JCM 12153 ITS region; from TYPE material
NR_154218.1	Melanconis italica MFLUCC 16-1199 ITS region; from TYPE material
NR_154217.1	Marsupiomyces quercina MFLUCC 13-0664 ITS region; from TYPE material
NR_154216.1	Melanoleuca griseobrunnea BRNM 781058 ITS region; from TYPE material
NR_154215.1	Melanomma japonicum MAFF 239634 ITS region; from TYPE material
NR_154214.1	Muscodor oryzae JCM 18231 ITS region; from TYPE material
NR_154213.1	Mycosphaerelloides madeirae CBS 112895 ITS region; from TYPE material
NR_154212.1	Myrtacremonium eucalypti ITS region; from TYPE material
NR_154210.1	Morenoina calamicola MFLUCC 14-1162 ITS region; from TYPE material
NR_154209.1	Mycophilomyces periconiae CPC 27558 ITS region; from TYPE material
NR_154208.1	Myxozyma udenii CBS 7439 ITS region; from TYPE material
NR_154207.1	Myxozyma mucilagina CBS 7071 ITS region; from TYPE material
NR_154206.1	Myxozyma monticola CBS 7806 ITS region; from TYPE material
NR_154205.1	Myxozyma melibiosi CBS 2102 ITS region; from TYPE material
NR_154204.1	Myxozyma lipomycoides CBS 7038 ITS region; from TYPE material
NR_154203.1	Myxozyma kluyveri CBS 7332 ITS region; from TYPE material
NR_154202.1	Myxozyma geophila CBS 7219 ITS region; from TYPE material
NR_154201.1	Mycogloea nipponica CBS 11308 ITS region; from TYPE material
NR_154200.1	Middelhovenomyces tepae CBS 5115 ITS region; from TYPE material
NR_154198.1	Monilinia polystroma CBS 102688 ITS region; from TYPE material
NR_154197.1	Minimelanolocus submersus HKAS 92593 ITS region; from TYPE material
NR_154196.1	Muriphaeosphaeria viburni CPC 26610 ITS region; from TYPE material
NR_154194.1	Melanoctona tectonae MFLUCC 12-0389 ITS region; from TYPE material
NR_154193.1	Malaysiasca phaii ITS region; from TYPE material
NR_154192.1	Mendogia macrostroma MFLU 13-0642 ITS region; from TYPE material
NR_154191.1	Marasmius calvocystidiatus INPA 259372 ITS region; from TYPE material
NR_154190.1	Melanconis betulae CFCC 50471 ITS region; from TYPE material
NR_154189.1	Muriphaeosphaeria galatellae MFLUCC 14-0614 ITS region; from TYPE material
NR_154188.1	Matsushimamyces venustum ITS region; from TYPE material
NR_154187.1	Magnaporthiopsis agrostidis BRIP 59300 ITS region; from TYPE material
NR_154186.1	Mutinus albotruncatus UFRN 2025 ITS region; from TYPE material
NR_154185.1	Marasmius indopurpureostriatus CAL KD 14-001 ITS region; from TYPE material
NR_154184.1	Macrohilum eucalypti ITS region; from TYPE material
NR_154183.1	Meredithiella norrisii CBS 139737 ITS region; from TYPE material
NR_154182.1	Minimelanolocus melanicus MFLUCC 15-0415 ITS region; from TYPE material
NR_154181.1	Minimelanolocus aquaticus MFLUCC 15-0414 ITS region; from TYPE material
NR_154180.1	Minimelanolocus curvatus MFLUCC 15-0259 ITS region; from TYPE material
NR_154179.1	Minimelanolocus asiaticus MFLUCC 15-0237 ITS region; from TYPE material
NR_154178.1	Metacordyceps shibinensis GZUH SB13050311 ITS region; from TYPE material
NR_154177.1	Microdochiella fusarioidea CBS 741.83 ITS region; from TYPE material
NR_154176.1	Marasmiellus foliiphilus CUH AM090 ITS region; from TYPE material
NR_154175.1	Magnaporthiopsis maydis CBS 662.82A ITS region; from TYPE material
NR_154174.1	Murilentithecium clematidis MFLUCC 14-0562 ITS region; from TYPE material
NR_154173.1	Melanoleuca juliannae var. juliannae BP 104371 ITS region; from TYPE material
NR_154172.1	Melanoleuca juliannae var. decolorans BRNM 751960 ITS region; from TYPE material
NR_154171.1	Mycena sinar var. tangkaisinar KLU M 1225 ITS region; from TYPE material
NR_154170.1	Mycena seminau KLU M 1223 ITS region; from TYPE material
NR_154169.1	Mycena sinar KLU M 1222 ITS region; from TYPE material
NR_154168.1	Mycena cahaya KLU M 1221 ITS region; from TYPE material
NR_154167.1	Melanoleuca porphyropoda HMAS 267624 ITS region; from TYPE material
NR_154166.1	Melanoleuca leucopoda HMAS 267623 ITS region; from TYPE material
NR_154165.1	Mycofalcella calcarata CCMF 10289 ITS region; from TYPE material
NR_154164.1	Miniancora allisoniensis CCMF 30487 ITS region; from TYPE material
NR_154163.1	Melanoleuca exscissa GB 65455 ITS region; from TYPE material
NR_154162.1	Marasmius griseoroseus var. diminutus SP 417468 ITS region; from TYPE material
NR_154161.1	Marasmius conchiformis var. lenipileatus SP 417471 ITS region; from TYPE material
NR_154160.1	Marasmius longisetosus SP 417470 ITS region; from TYPE material
NR_154159.1	Marasmius conchiformis var. dispar SP 417466 ITS region; from TYPE material
NR_154158.1	Marasmius conchiformis SP 417467 ITS region; from TYPE material
NR_154157.1	Marasmius linderioides SP 417469 ITS region; from TYPE material
NR_154156.1	Muscodor musae CMU MU3 ITS region; from TYPE material
NR_154155.1	Muscodor equiseti CMU M2 ITS region; from TYPE material
NR_154154.1	Melanoleuca rasilis ANC M0220 ITS region; from TYPE material
NR_154153.1	Muscodor suthepensis CMU 462 ITS region; from TYPE material
NR_154152.1	Marasmiellus celebanticus TO HG2281 ITS region; from TYPE material
NR_154151.1	Marasmius olivascens KLU M 90 ITS region; from TYPE material
NR_154150.1	Marasmius ochropoides KLU M 89 ITS region; from TYPE material
NR_154149.1	Marasmius kuthubutheenii KLU M 76 ITS region; from TYPE material
NR_154148.1	Marasmius kanchingensis KLU M 74 ITS region; from TYPE material
NR_154147.1	Marasmius iras KLU M 73 ITS region; from TYPE material
NR_154146.1	Marasmius diminutivus KLU M 66 ITS region; from TYPE material
NR_154145.1	Marasmius angustilamellatus KLU M 33 ITS region; from TYPE material
NR_154144.1	Mycocentrospora cantuariensis CBS 112.24 ITS region; from TYPE material
NR_154143.1	Melanchlenus eumetabolus CBS 264.49 ITS region; from TYPE material
NR_154142.1	Metapochonia bulbillosa CBS 145.70 ITS region; from TYPE material
NR_154141.1	Metapochonia goniodes CBS 891.72 ITS region; from TYPE material
NR_154140.1	Metapochonia microbactrospora CBS 101433 ITS region; from TYPE material
NR_154139.1	Metapochonia suchlasporia CBS 251.83 ITS region; from TYPE material
NR_154138.1	Laccaria squarrosa XAL DM63 ITS region; from TYPE material
NR_154137.1	Lentithecium clioninum HHUF 28199 ITS region; from TYPE material
NR_154136.1	Lyomyces mascarensis KAS GEL4833 ITS region; from TYPE material
NR_154135.1	Lyomyces allantosporus FR 0249548 ITS region; from TYPE material
NR_154134.1	Lactocollybia subvariicystis GDGM 46536 ITS region; from TYPE material
NR_154133.1	Leptospora thailandica MFLUCC 16-0385 ITS region; from TYPE material
NR_154132.1	Loweomyces tomentosus MCW 366/12 ITS region; from TYPE material
NR_154131.1	Laburnicola centaureae MFLUCC 13-0601 ITS region; from TYPE material
NR_154130.1	Leptosporella bambusae MFLU 15-1203 ITS region; from TYPE material
NR_154129.1	Laburnicola dactylidis MFLUCC 16-0285 ITS region; from TYPE material
NR_154128.1	Laburnicola muriformis MFLUCC 16-0290 ITS region; from TYPE material
NR_154127.1	Laburnicola hawksworthii MFLUCC 13-0602 ITS region; from TYPE material
NR_154126.1	Luteoporia albomarginata BJFC Dai 15229 ITS region; from TYPE material
NR_154125.1	Lachnopsis catarinensis CPC 24723 ITS region; from TYPE material
NR_154124.1	Lepteutypa sambuci CBS 131707 ITS region; from TYPE material
NR_154123.1	Lepteutypa fuckelii CBS 140409 ITS region; from TYPE material
NR_154122.1	Lachnum fusiforme MFLU 15-0230 ITS region; from TYPE material
NR_154121.1	Loratospora luzulae MFLUCC 14-0826 ITS region; from TYPE material
NR_154120.1	Lagenulopsis bispora PREM 57232 ITS region; from TYPE material
NR_154119.1	Lamelloclavaria petersenii SAV F-3493 ITS region; from TYPE material
NR_154118.1	Letendraea cordylinicola MFLUCC 11-0148 ITS region; from TYPE material
NR_154117.1	Lobothallia pruinosa SDNU 20123278 ITS region; from TYPE material
NR_154116.1	Lobothallia crassimarginata SDNU 20122565 ITS region; from TYPE material
NR_154115.1	Laccaria yunnanensis KUN F 78558 ITS region; from TYPE material
NR_154114.1	Laccaria fulvogrisea KUN F 78556 ITS region; from TYPE material
NR_154113.1	Laccaria aurantia KUN F 78557 ITS region; from TYPE material
NR_154112.1	Lignosus hainanensis BJFC Y. C. Dai 10670 ITS region; from TYPE material
NR_154111.1	Leptobacillium leptobactrum CBS 774.69 ITS region; from TYPE material
NR_154110.1	Langdonia jejuensis CBS 10454 ITS region; from TYPE material
NR_154109.1	Lophotrichus fimeti CBS 129.78 ITS region; from TYPE material
NR_154108.1	Lentithecium pseudoclioninum HHUF 29055 ITS region; from TYPE material
NR_154107.1	Hyaliappendispora galii MFLUCC 16 1208 ITS region; from TYPE material
NR_154106.1	Hodophilus atropunctus SAV F-4842 ITS region; from TYPE material
NR_154105.1	Golovinomyces macrocarpus HAL 3153 F ITS region; from TYPE material
NR_154104.1	Galeaticarpa aomoriensis HHUF 30505 ITS region; from TYPE material
NR_154103.1	Katumotoa bambusicola HHUF 28661 ITS region; from TYPE material
NR_154102.1	Helicosporium flavum MFLU 17-0704 ITS region; from TYPE material
NR_154101.1	Harusavskia elenkinianoides KoLRI 14493 ITS region; from TYPE material
NR_154100.1	Ijuhya vitellina DSM 104494 ITS region; from TYPE material
NR_154099.1	Italiomyces centaureii MFLUCC 14-0849 ITS region; from TYPE material
NR_154098.1	Hyphodontia zhixiangii IFP LWZ 20160909-4 ITS region; from TYPE material
NR_154097.1	Hyphodontia bubalina BJFC Cui 12888 ITS region; from TYPE material
NR_154096.1	Inflatispora caryotae MFLUCC 13-0825 ITS region; from TYPE material
NR_154095.1	Hyweljonesia queenslandica BRIP 61322b ITS region; from TYPE material
NR_154094.1	Kalmanozyma fusiformata CBS 6951 ITS region; from TYPE material
NR_154093.1	Heteroradulum semis H Miettinen 10618.1 ITS region; from TYPE material
NR_154092.1	Heteroradulum adnatum O LR 23453 ITS region; from TYPE material
NR_154091.1	Hermatomyces subiculosa MFLUCC 15-0843 ITS region; from TYPE material
NR_154090.1	Geopyxis aleurioides TUR 078772 ITS region; from TYPE material
NR_154089.1	Helicascus chiangraiensis MFLUCC 13-0883 ITS region; from TYPE material
NR_154088.1	Helicascus uniseptatus MFLUCC 15-0057 ITS region; from TYPE material
NR_154087.1	Hodophilus smithii TENN 070839 ITS region; from TYPE material
NR_154086.1	Hodophilus paupertinus MICH 10923 ITS region; from TYPE material
NR_154085.1	Gregatothecium humicola CBS 205.96 ITS region; from TYPE material
NR_154084.1	Grandibotrys xylophila CBS 136179 ITS region; from TYPE material
NR_154083.1	Grandibotrys pseudotheobromae CBS 136170 ITS region; from TYPE material
NR_154082.1	Hohenbuehelia mastrucata TRTC 152314 ITS region; from TYPE material
NR_154081.1	Hohenbuehelia culmicola LIP 1034 ITS region; from TYPE material
NR_154080.1	Hermatomyces thailandica MFLUCC 14-1143 ITS region; from TYPE material
NR_154079.1	Hermatomyces tectonae MFLUCC 14-1140 ITS region; from TYPE material
NR_154078.1	Hymenopleella hippophaeicola CBS 140410 ITS region; from TYPE material
NR_154077.1	Gymnosporangium huanglongense BJFC R01984 ITS region; from TYPE material
NR_154076.1	Hortiboletus indorubellus CAL DC 14-002 ITS region; from TYPE material
NR_154075.1	Irenopsis walsurae MFLU 13-0621 ITS region; from TYPE material
NR_154074.1	Infundichalara microchona ITS region; from TYPE material
NR_154073.1	Gymnosporangium przewalskii BJFC R01859 ITS region; from TYPE material
NR_154072.1	Hyphodontia borbonica FR 0219441 ITS region; from TYPE material
NR_154071.1	Helicocentralis hyalina BBH 27889 ITS region; from TYPE material
NR_154070.1	Guttulispora crataegi MFLUCC 13-0442 ITS region; from TYPE material
NR_154069.1	Inocyclus angularis VIC 39747 ITS region; from TYPE material
NR_154068.1	Kohlmeyeriopsis medullaris CBS 117849 ITS region; from TYPE material
NR_154067.1	Hyphodontia rhizomorpha BJFC Dai 12367 ITS region; from TYPE material
NR_154066.1	Hyphodontia pseudotropica BJFC Dai 10768 ITS region; from TYPE material
NR_154065.1	Kalmanozyma brasiliensis CBS 13268 ITS region; from TYPE material
NR_154064.1	Incertomyces vagans CCFEE 5393 ITS region; from TYPE material
NR_154063.1	Gorgomyces hungaricus CCMF 12696 ITS region; from TYPE material
NR_154062.1	Gorgomyces honrubiae CCMF 12003 ITS region; from TYPE material
NR_154061.1	Irenopsis vincensii VIC 31752 ITS region; from TYPE material
NR_154060.1	Guyanaporus albipodus BRG 41207 ITS region; from TYPE material
NR_154059.1	Gelatinomyces siamensis KKUK 1 ITS region; from TYPE material
NR_154058.1	Hyphodontia vietnamensis TNM F9073 ITS region; from TYPE material
NR_154057.1	Holocryphia capensis CMW 37887 ITS region; from TYPE material
NR_154056.1	Holocryphia mzansi CMW 37337 ITS region; from TYPE material
NR_154055.1	Holocryphia gleniana CMW 37334 ITS region; from TYPE material
NR_154054.1	Hyphodontia astrocystidiata TNM F24764 ITS region; from TYPE material
NR_154053.1	Haplosporangium fasciculatum CBS 220.58 ITS region; from TYPE material
NR_154052.1	Heteroconium kleinziense CBS 120138 ITS region; from TYPE material
NR_154051.1	Guarromyces ceretanicus CBS 269.89 ITS region; from TYPE material
NR_154050.1	Holtermannia corniformis CBS 6979 ITS region; from TYPE material
NR_154049.1	Gregarithecium curvisporum HHUF 30134 ITS region; from TYPE material
NR_154047.1	Descolea quercina SWAT 000135 ITS region; from TYPE material
NR_154046.1	Diatrypella heveae MFLU 17-1216 ITS region; from TYPE material
NR_154045.1	Fusiconidium indicum NFCCI 4039 ITS region; from TYPE material
NR_154044.1	Dendryphiella fasciculata MFLUCC 17-1074 ITS region; from TYPE material
NR_154043.1	Diluviicola aquatica MFLUCC 15-0986 ITS region; from TYPE material
NR_154042.1	Ditopella biseptata MFLU 15-2661 ITS region; from TYPE material
NR_154041.1	Distoseptispora fluminicola MFLUCC 15-0417 ITS region; from TYPE material
NR_154040.1	Distoseptispora aquatica MFLUCC 15-0374 ITS region; from TYPE material
NR_154039.1	Dictyocheirospora bannica HHUF 30126 ITS region; from TYPE material
NR_154038.1	Dictyosporium olivaceosporum HHUF 30127 ITS region; from TYPE material
NR_154037.1	Didymocyrtis banksiae ITS region; from TYPE material
NR_154036.1	Davidiellomyces australiensis ITS region; from TYPE material
NR_154035.1	Ditopella aseptatospora MFLUCC 17-0243 ITS region; from TYPE material
NR_154034.1	Dictyospora thailandica MFLU 17-0500 ITS region; from TYPE material
NR_154033.1	Eremiomyces innocentii MUB Fung-j153 ITS region; from TYPE material
NR_154032.1	Descolea inferna CORD MES1315 ITS region; from TYPE material
NR_154031.1	Digitiseta multidigitata MUCL 41187 ITS region; from TYPE material
NR_154030.1	Dictyocheirospora aquatica HKAS 92714 ITS region; from TYPE material
NR_154029.1	Diatrypella tectonae MFLU 15-3430 ITS region; from TYPE material
NR_154028.1	Eucasphaeria rustici CPC 28946 ITS region; from TYPE material
NR_154027.1	Eucalyptostroma eucalypti CPC 28764 ITS region; from TYPE material
NR_154026.1	Diatrypella banksiae CPC 29118 ITS region; from TYPE material
NR_154025.1	Dactylaria acaciae CPC 29771 ITS region; from TYPE material
NR_154024.1	Farysia taiwaniana CBS 9927 ITS region; from TYPE material
NR_154023.1	Farysia setubalensis CBS 10241 ITS region; from TYPE material
NR_154022.1	Farysia acheniorum CBS 6386 ITS region; from TYPE material
NR_154021.1	Favolus gracilisporus SFC 20130704-40 ITS region; from TYPE material
NR_154019.1	Fulvifomes krugiodendri PRM JV09041 ITS region; from TYPE material
NR_154018.1	Distoseptispora tectonigena MFLUCC 12-0292 ITS region; from TYPE material
NR_154017.1	Distoseptispora multiseptata MFLU 15-1144 ITS region; from TYPE material
NR_154016.1	Dictyochaeta siamensis MFLU 15-1149 ITS region; from TYPE material
NR_154015.1	Endocarpon deserticola HMAS L-135062 ITS region; from TYPE material
NR_154014.1	Donkioporiella mellea IFP LWZ 20140622-15 ITS region; from TYPE material
NR_154013.1	Entalbostroma erumpens ICMP 21152 ITS region; from TYPE material
NR_154012.1	Dendryphiella paravinosa ITS region; from TYPE material
NR_154011.1	Fantasmomyces hyalinus CMW 42166 ITS region; from TYPE material
NR_154010.1	Equiseticola fusispora MFLUCC 14-0522 ITS region; from TYPE material
NR_154009.1	Dimorphiseta terrestris CBS 127345 ITS region; from TYPE material
NR_154008.1	Davidhawksworthia ilicicola CBS 734.94 ITS region; from TYPE material
NR_154007.1	Dimorphosporicola tragani CBS 570.85 ITS region; from TYPE material
NR_154006.1	Forliomyces uniseptata MFLUCC 15 0765 ITS region; from TYPE material
NR_154005.1	Fibroporia ceracea BJFC Dai 13013 ITS region; from TYPE material
NR_154004.1	Dactylellina arcuata CBS 174.89 ITS region; from TYPE material
NR_154003.1	Fulvifomes imbricatus IFP LWZ 20140728-16 ITS region; from TYPE material
NR_154002.1	Fulvifomes thailandicus IFP LWZ 20140731-1 ITS region; from TYPE material
NR_154001.1	Flammocladiella aceris ITS region; from TYPE material
NR_154000.1	Flavodon ambrosius BPI 893213 ITS region; from TYPE material
NR_153999.1	Flammulina velutipes var. filiformis HKAS 83890 ITS region; from TYPE material
NR_153998.1	Flammulina velutipes var. himalayana HKAS 80829 ITS region; from TYPE material
NR_153997.1	Ephelis tripsaci CBS 857.72 ITS region; from TYPE material
NR_153996.1	Emmonsiellopsis coralliformis FMR 4024 ITS region; from TYPE material
NR_153995.1	Falciphoriella solaniterrestris CBS 117.83 ITS region; from TYPE material
NR_153994.1	Diatrypella atlantica HUEFS 194228 ITS region; from TYPE material
NR_153993.1	Diatrypella iranensis IRAN 16600 F ITS region; from TYPE material
NR_153992.1	Drechslera brizae CBS 190.29 ITS region; from TYPE material
NR_153991.1	Dennisiomyces griseus K(M) 160882 ITS region; from TYPE material
NR_153990.1	Eutypa microasca BAFC 3050 ITS region; from TYPE material
NR_153989.1	Fomitopsis cystidiata BJFC Cui 5481 ITS region; from TYPE material
NR_153988.1	Fomitopsis fragilis BJFC Cui 10919 ITS region; from TYPE material
NR_153987.1	Flammeopellis bambusicola BJFC Dai 13443 ITS region; from TYPE material
NR_153986.1	Eriosporella bambusicola MFLUCC 11-0436 ITS region; from TYPE material
NR_153985.1	Fumiglobus pieridicola UBC F23788 ITS region; from TYPE material
NR_153984.1	Filiella pastinacae CBS 114116 ITS region; from TYPE material
NR_153983.1	Fibrodontia alba TNM F24944 ITS region; from TYPE material
NR_153982.1	Filosporella fistucella CCMF 13091 ITS region; from TYPE material
NR_153981.1	Filosporella exilis CCMF 13097 ITS region; from TYPE material
NR_153980.1	Fibroporia albicans BJFC Dai 10595 ITS region; from TYPE material
NR_153979.1	Dendrothyrium longisporum CBS 824.84 ITS region; from TYPE material
NR_153978.1	Dendrophoma cytisporoides CBS 223.95 ITS region; from TYPE material
NR_153977.1	Diversimorbus metrosiderotis CMW 37322 ITS region; from TYPE material
NR_153976.1	Exosporium stylobatum CBS 160.30 ITS region; from TYPE material
NR_153975.1	Effuseotrichosporon vanderwaltii CBS 12124 ITS region; from TYPE material
NR_153974.1	Epicoleosporium ramularioides CPC 10672 ITS region; from TYPE material
NR_153973.1	Dictyonema aeruginosulum INB Nelsen 3754 ITS region; from TYPE material
NR_153972.1	Falciphora oryzae CBS 125863 ITS region; from TYPE material
NR_153971.1	Eupenidiella venezuelensis CBS 106.75 ITS region; from TYPE material
NR_153970.1	Farysia itapuensis CBS 10428 ITS region; from TYPE material
NR_153969.1	Dimorphospora foliicola CBS 221.59 ITS region; from TYPE material
NR_153968.1	Epichloe coenophiala CBS 494.82 ITS region; from TYPE material
NR_153967.1	Drechslera avenae CBS 279.31 ITS region; from TYPE material
NR_153966.1	Dactylellina appendiculata CBS 206.64 ITS region; from TYPE material
NR_153965.1	Emmonsiellopsis terrestris ITS region; from TYPE material
NR_153964.1	Fuscostagonospora sasae HHUF 29106 ITS region; from TYPE material
NR_153956.1	Camarosporidiella schulzeri MFLU 17-0460 ITS region; from TYPE material
NR_153955.1	Camarosporidiella premilcurensis MFLU 16-0185 ITS region; from TYPE material
NR_153954.1	Camarosporidiella melnikii MFLU 15-2022 ITS region; from TYPE material
NR_153953.1	Camarosporidiella mackenziei MFLU 17-0449 ITS region; from TYPE material
NR_153952.1	Camarosporidiella italica MFLU 17-0139 ITS region; from TYPE material
NR_153951.1	Camarosporidiella halimodendroni MFLU 17-0463 ITS region; from TYPE material
NR_153950.1	Camarosporidiella eufemiaea MFLU 16-0182 ITS region; from TYPE material
NR_153949.1	Camarosporidiella elaeagnicola MFLU 17-0470 ITS region; from TYPE material
NR_153948.1	Coryneum arausiaca MFLUCC 15-1110 ITS region; from TYPE material
NR_153947.1	Chiangraiomyces bauhiniae MFLUCC 17-1670 ITS region; from TYPE material
NR_153946.1	Cucurbitaria berberidis CBS 130007 ITS region; from TYPE material
NR_153945.1	Ciborinia gentianae JCM 13253 ITS region; from TYPE material
NR_153944.1	Cryptoclypeus ryukyuensis HHUF 30509 ITS region; from TYPE material
NR_153943.1	Cryptoclypeus oxysporus HHUF 30507 ITS region; from TYPE material
NR_153942.1	Crassimassarina macrospora HHUF 29084 ITS region; from TYPE material
NR_153941.1	Cryptocoryneum pseudorilstonei CBS 113641 ITS region; from TYPE material
NR_153940.1	Cryptocoryneum paracondensatum HHUF 30489 ITS region; from TYPE material
NR_153939.1	Cryptocoryneum longicondensatum HHUF 30486 ITS region; from TYPE material
NR_153938.1	Cryptocoryneum japonicum HHUF 30482 ITS region; from TYPE material
NR_153937.1	Cryptocoryneum congregatum HHUF 30479 ITS region; from TYPE material
NR_153936.1	Cryptocoryneum brevicondensatum HHUF 30478 ITS region; from TYPE material
NR_153935.1	Cryptocoryneum akitaense HHUF 30477 ITS region; from TYPE material
NR_153934.1	Chrysomorbus lagerstroemiae CMW 49289 ITS region; from TYPE material
NR_153933.1	Camarosporomyces flavigenus CBS 314.80 ITS region; from TYPE material
NR_153932.1	Caloboletus xiangtoushanensis GDGM 44725 ITS region; from TYPE material
NR_153931.1	Calocybella dominicana JBSD 126507 ITS region; from TYPE material
NR_153930.1	Cyanodermella oleoligni CBS 140345 ITS region; from TYPE material
NR_153929.1	Clypeophysalospora latitans CBS 141463 ITS region; from TYPE material
NR_153928.1	Ciliochorella phanericola MFLU 14-0776 ITS region; from TYPE material
NR_153927.1	Chaetosphaeronema achilleae MFLUCC 16-0476 ITS region; from TYPE material
NR_153926.1	Ceraceomyces atlanticus URM 85888 ITS region; from TYPE material
NR_153925.1	Camarosporioides phragmitis MFLU 16-1488 ITS region; from TYPE material
NR_153924.1	Comoclathris italica MFLUCC 15-0073 ITS region; from TYPE material
NR_153923.1	Chaetothyrina guttulata MFLUCC 15-1081 ITS region; from TYPE material
NR_153922.1	Coltricia wenshanensis BJFC Dai 15585 ITS region; from TYPE material
NR_153921.1	Coltricia rigida BJFC Dai 13622a ITS region; from TYPE material
NR_153920.1	Cercosporella catenulata CBS 355.73 ITS region; from TYPE material
NR_153919.1	Cylindrosympodioides brabeji ITS region; from TYPE material
NR_153918.1	Capitofimbria compacta CBS 111739 ITS region; from TYPE material
NR_153917.1	Coprinus pinetorum AH 44094 ITS region; from TYPE material
NR_153916.1	Coprinus littoralis AH 45819 ITS region; from TYPE material
NR_153915.1	Chlorocillium griseum CBS 387.73 ITS region; from TYPE material
NR_153914.1	Chlamydocillium cyanophilum CBS 246.74a ITS region; from TYPE material
NR_153913.1	Calocybella swetha CAL 1290 ITS region; from TYPE material
NR_153912.1	Calocybella babruka CAL 1289 ITS region; from TYPE material
NR_153911.1	Calocybella lohitha CAL 1288 ITS region; from TYPE material
NR_153910.1	Cyclaneusma minus CBS 496.73 ITS region; from TYPE material
NR_153909.1	Clypeosphaeria mamillana WU 33598 ITS region; from TYPE material
NR_153908.1	Clathrosporium retortum CCIBt 4122 ITS region; from TYPE material
NR_153907.1	Calvitimela cuprea O L-179566 ITS region; from TYPE material
NR_153906.1	Calvitimela livida O L-163835 ITS region; from TYPE material
NR_153905.1	Ciferriascosea rectamurum MFLUCC 15-0542 ITS region; from TYPE material
NR_153904.1	Comoclathris lini MFLUCC 14-0968 ITS region; from TYPE material
NR_153903.1	Corynelia uberata PREM 61207 ITS region; from TYPE material
NR_153902.1	Corynelia fructigena PREM 57240 ITS region; from TYPE material
NR_153901.1	Corynelia africana PREM 57242 ITS region; from TYPE material
NR_153900.1	Chalciporus radiatus GDGM 43285 ITS region; from TYPE material
NR_153899.1	Choiromyces helanshanensis HKAS 80634 ITS region; from TYPE material
NR_153898.1	Cyptotrama songolarum LIP Y.Ankei A3 ITS region; from TYPE material
NR_153897.1	Cyptotrama fagiphila BRNM 751955 ITS region; from TYPE material
NR_153896.1	Comoclathris spartii MFLUCC 13-0214 ITS region; from TYPE material
NR_153895.1	Cyclocybe erebioides MCVE 27720 ITS region; from TYPE material
NR_153894.1	Corinectria tsugae CBS 788.69 ITS region; from TYPE material
NR_153893.1	Cephalotrichiella penicillata CBS 138011 ITS region; from TYPE material
NR_153892.1	Calvolachnella guaviyunis ITS region; from TYPE material
