NR_153634.1	Bensingtonia pseudonaganoensis CBS 10121 ITS region; from TYPE material	1495317	Eukaryota,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia,Bensingtonia pseudonaganoensis
NR_153633.1	Barnettozyma pratensis CBS 7079 ITS region; from TYPE material	36040	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Barnettozyma,Barnettozyma pratensis
NR_153632.1	Barnettozyma populi CBS 8094 ITS region; from TYPE material	53645	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Barnettozyma,Barnettozyma populi
NR_153631.1	Barnettozyma hawaiiensis CBS 8760 ITS region; from TYPE material	96499	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Barnettozyma,Barnettozyma hawaiiensis
NR_153630.1	Bannozyma arctica CBS 9278 ITS region; from TYPE material	592557	Eukaryota,Basidiomycota,Microbotryomycetes,,Chrysozymaceae,Bannozyma,Bannozyma arctica
NR_153629.1	Blastophorum aquaticum MFLUCC 15-0264 ITS region; from TYPE material	1911117	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Reticulascaceae,Blastophorum,Blastophorum aquaticum
NR_153628.1	Bisporella shangrilana HMAS 275568 ITS region; from TYPE material	1929500	Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Bisporella,Bisporella shangrilana
NR_153627.1	Bisporella montana HMAS 275566 ITS region; from TYPE material	1929499	Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Bisporella,Bisporella montana
NR_153626.1	Bertiella ellipsoidea MFLU 16-0583 ITS region; from TYPE material	1911105	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Bertiella,Bertiella ellipsoidea
NR_153625.1	Barriopsis archontophoenicis MFLUCC 14-1164 ITS region; from TYPE material	1857000	Eukaryota,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Barriopsis,Barriopsis archontophoenicis
NR_153624.1	Bambusicola triseptatispora MFLUCC 11-0166 ITS region; from TYPE material	1812735	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Bambusicolaceae,Bambusicola,Bambusicola triseptatispora
NR_153623.1	Bambusicola thailandica MFLUCC 11-0147 ITS region; from TYPE material	1812734	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Bambusicolaceae,Bambusicola,Bambusicola thailandica
NR_153622.1	Bambusicola pustulata MFLUCC 15-0190 ITS region; from TYPE material	1812733	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Bambusicolaceae,Bambusicola,Bambusicola pustulata
NR_153621.1	Bambusicola didymospora MFLUCC 10-0557 ITS region; from TYPE material	1812732	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Bambusicolaceae,Bambusicola,Bambusicola didymospora
NR_153620.1	Brevistachys variabilis CPC 17349 ITS region; from TYPE material	1859659	Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Brevistachys,Brevistachys variabilis
NR_153619.1	Brevistachys lateralis CPC 17350 ITS region; from TYPE material	1859657	Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Brevistachys,Brevistachys lateralis
NR_153618.1	Briansuttonomyces eucalypti ITS region; from TYPE material	1849095	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Briansuttonomyces,Briansuttonomyces eucalypti
NR_153617.1	Bloxamia cyatheicola VIC 42563 ITS region; from TYPE material	1924116	Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Bloxamia,Bloxamia cyatheicola
NR_153616.1	Baudoinia antilliensis UAMH 10810 ITS region; from TYPE material	1725064	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Baudoinia,Baudoinia antilliensis
NR_153615.1	Baudoinia panamericana UAMH 10762 ITS region; from TYPE material	1709381	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Baudoinia,Baudoinia panamericana
NR_153614.1	Baudoinia caledoniensis UAMH 10761 ITS region; from TYPE material	1725065	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Baudoinia,Baudoinia caledoniensis
NR_153613.1	Baudoinia orientalis UAMH 10814 ITS region; from TYPE material	1725066	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Baudoinia,Baudoinia orientalis
NR_153612.1	Baudoinia compniacensis UAMH 10808 ITS region; from TYPE material	430998	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Baudoinia,Baudoinia compniacensis
NR_153611.1	Bolbitius bisporus LE 303558 ITS region; from TYPE material	1712489	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Bolbitius,Bolbitius bisporus
NR_153610.1	Broomella vitalbae MFLUCC 13-0798 ITS region; from TYPE material	1699701	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Bartaliniaceae,Broomella,Broomella vitalbae
NR_153609.1	Bambusicola loculata MFLU 15-0056 ITS region; from TYPE material	1691371	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Bambusicolaceae,Bambusicola,Bambusicola loculata
NR_153608.1	Bothia fujianensis HKAS 82693 ITS region; from TYPE material	1579232	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Bothia,Bothia fujianensis
NR_153607.1	Basidioascus persicus ITS region; from TYPE material	1389923	Eukaryota,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,Geminibasidiaceae,Basidioascus,Basidioascus persicus
NR_153606.1	Boletus monilifer HKAS 71352 ITS region; from TYPE material	1609111	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus monilifer
NR_153605.1	Boletus botryoides HKAS 53403 ITS region; from TYPE material	1914047	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus botryoides
NR_153604.1	Boletus umbrinipileus HKAS 50496 ITS region; from TYPE material	1609115	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus umbrinipileus
NR_153603.1	Boletus viscidiceps HKAS 57435 ITS region; from TYPE material	1609116	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus viscidiceps
NR_153602.1	Boletus fagacicola HKAS 55975 ITS region; from TYPE material	1194958	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus fagacicola
NR_153601.1	Backusella tuberculispora CBS 562.66 ITS region; from TYPE material	1196560	Eukaryota,Mucoromycota,,Mucorales,Backusellaceae,Backusella,Backusella tuberculispora
NR_153600.1	Basiseptospora fallax CBS 129020 ITS region; from TYPE material	1141096	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,,Basiseptospora,Basiseptospora fallax
NR_153599.1	Bartalinia pondoensis CMW 31067 ITS region; from TYPE material	709514	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Bartaliniaceae,Bartalinia,Bartalinia pondoensis
NR_153598.1	Brachyphoris oviparasitica CBS 379.84 ITS region; from TYPE material	941661	Eukaryota,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Brachyphoris,Brachyphoris oviparasitica
NR_153597.1	Botryozyma cognata CBS 8753 ITS region; from TYPE material	219604	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Trigonopsidaceae,Botryozyma,Botryozyma cognata
NR_153596.1	Ballistosporomyces xanthus CBS 7513 ITS region; from TYPE material	4987	Eukaryota,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Ballistosporomyces,Ballistosporomyces xanthus
NR_153595.1	Buckleyzyma salicina CBS 6983 ITS region; from TYPE material	5443	Eukaryota,Basidiomycota,Cystobasidiomycetes,,,Buckleyzyma,Buckleyzyma salicina
NR_153594.1	Boletellus areolatus TNS F 61568 ITS region; from TYPE material	1545764	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletellus,Boletellus areolatus
NR_153593.1	Boletellus aurocontextus TNS F 61566 ITS region; from TYPE material	1545765	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletellus,Boletellus aurocontextus
NR_153592.1	Bannoa bischofiae JCM 10338 ITS region; from TYPE material	112013	Eukaryota,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Bannoa,Bannoa bischofiae
NR_153589.1	Ascotaiwania fusiformis MFLUCC 15-0621 ITS region; from TYPE material	1963380	Eukaryota,Ascomycota,Sordariomycetes,Savoryellales,Savoryellaceae,Ascotaiwania,Ascotaiwania fusiformis
NR_153588.1	Allocryptovalsa polyspora MFLU 17-1218 ITS region; from TYPE material	2060709	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Allocryptovalsa,Allocryptovalsa polyspora
NR_153587.1	Atrocalyx lignicola CBS 122364 ITS region; from TYPE material	690886	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiotremataceae,Atrocalyx,Atrocalyx lignicola
NR_153586.1	Atrocalyx acutisporus HHUF 30504 ITS region; from TYPE material	1920221	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiotremataceae,Atrocalyx,Atrocalyx acutisporus
NR_153585.1	Antealophiotrema brunneosporum CBS 123095 ITS region; from TYPE material	690885	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,,Antealophiotrema,Antealophiotrema brunneosporum
NR_153584.1	Allodekkera sacchari JCM 18455 ITS region; from TYPE material	1936035	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Allodekkera,Allodekkera sacchari
NR_153583.1	Aquastroma magniostiolata HHUF 30122 ITS region; from TYPE material	1303406	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Parabambusicolaceae,Aquastroma,Aquastroma magniostiolata
NR_153582.1	Anapleurothecium botulisporum CBS 132713 ITS region; from TYPE material	2016429	Eukaryota,Ascomycota,Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Anapleurothecium,Anapleurothecium botulisporum
NR_153581.1	Aspiciliella portosantana B Sipman 63019 ITS region; from TYPE material	2025729	Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Aspiciliella,Aspiciliella portosantana
NR_153580.1	Annulohypoxylon truncatum CBS 140778 ITS region; from TYPE material	327061	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Annulohypoxylon,Annulohypoxylon truncatum
NR_153579.1	Annulohypoxylon annulatum CBS 140775 ITS region; from TYPE material	327058	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Annulohypoxylon,Annulohypoxylon annulatum
NR_153578.1	Aspiciliella intermutans GLM Zakeri 40501 ITS region; from TYPE material	2025728	Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Aspiciliella,Aspiciliella intermutans
NR_153577.1	Aleurodiscus thailandicus BJFC He4099 ITS region; from TYPE material	1962675	Eukaryota,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Aleurodiscus,Aleurodiscus thailandicus
NR_153576.1	Apiognomonia lasiopetali CPC 29158 ITS region; from TYPE material	1960578	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Apiognomonia,Apiognomonia lasiopetali
NR_153575.1	Ambrosiozyma vanderkliftii CBS 10905 ITS region; from TYPE material	489717	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,,Ambrosiozyma,Ambrosiozyma vanderkliftii
NR_153574.1	Ambrosiozyma pseudovanderkliftii CBS 10904 ITS region; from TYPE material	489716	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,,Ambrosiozyma,Ambrosiozyma pseudovanderkliftii
NR_153573.1	Ambrosiozyma platypodis CBS 4111 ITS region; from TYPE material	36918	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,,Ambrosiozyma,Ambrosiozyma platypodis
NR_153572.1	Ambrosiozyma philentoma CBS 6276 ITS region; from TYPE material	43984	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,,Ambrosiozyma,Ambrosiozyma philentoma
NR_153571.1	Ambrosiozyma oregonensis CBS 5560 ITS region; from TYPE material	1382206	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,,Ambrosiozyma,Ambrosiozyma oregonensis
NR_153570.1	Ambrosiozyma neoplatypodis CBS 10900 ITS region; from TYPE material	1382203	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,,Ambrosiozyma,Ambrosiozyma neoplatypodis
NR_153569.1	Ambrosiozyma monospora CBS 2554 ITS region; from TYPE material	43982	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,,Ambrosiozyma,Ambrosiozyma monospora
NR_153568.1	Ambrosiozyma maleeae CBS 11900 ITS region; from TYPE material	904902	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,,Ambrosiozyma,Ambrosiozyma maleeae
NR_153567.1	Ambrosiozyma llanquihuensis CBS 8182 ITS region; from TYPE material	51920	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,,Ambrosiozyma,Ambrosiozyma llanquihuensis
NR_153566.1	Ambrosiozyma kamigamensis CBS 10899 ITS region; from TYPE material	1382202	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,,Ambrosiozyma,Ambrosiozyma kamigamensis
NR_153565.1	Ambrosiozyma cicatricosa CBS 6157 ITS region; from TYPE material	44082	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,,Ambrosiozyma,Ambrosiozyma cicatricosa
NR_153564.1	Ambrosiozyma angophorae CBS 5823 ITS region; from TYPE material	53648	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,,Ambrosiozyma,Ambrosiozyma angophorae
NR_153563.1	Ambrosiozyma ambrosiae CBS 6003 ITS region; from TYPE material	53487	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,,Ambrosiozyma,Ambrosiozyma ambrosiae
NR_153562.1	Ampelomyces quisqualis CBS 129.79 ITS region; from TYPE material	50730	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Ampelomyces,Ampelomyces quisqualis
NR_153561.1	Aureoboletus quercus-spinosae GDGM 43755 ITS region; from TYPE material	2050028	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Aureoboletus,Aureoboletus quercus-spinosae
NR_153560.1	Adautomilanezia caesalpiniae HUEFS 216632 ITS region; from TYPE material	1932861	Eukaryota,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Adautomilanezia,Adautomilanezia caesalpiniae
NR_153559.1	Atrocalyx bambusae MFLU 11-0150 ITS region; from TYPE material	1911186	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiotremataceae,Atrocalyx,Atrocalyx bambusae
NR_153558.1	Alloarthopyrenia italica MFLU 15-0399 ITS region; from TYPE material	1911101	Eukaryota,Ascomycota,Dothideomycetes,Trypetheliales,Trypetheliaceae,Alloarthopyrenia,Alloarthopyrenia italica
NR_153557.1	Anthostomella ravennica MFLUCC 15-0012 ITS region; from TYPE material	1911214	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Anthostomella,Anthostomella ravennica
NR_153556.1	Anthostomella thailandica MFLUCC 15-0017 ITS region; from TYPE material	1911215	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Anthostomella,Anthostomella thailandica
NR_153555.1	Anthopsis deltoidea CBS 263.77 ITS region; from TYPE material	1955448	Eukaryota,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Anthopsis,Anthopsis deltoidea
NR_153554.1	Annulohypoxylon areolatum MFLUCC 14-1233 ITS region; from TYPE material	1927784	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Annulohypoxylon,Annulohypoxylon areolatum
NR_153553.1	Aleurodiscus ryvardenii BJFC 022006 ITS region; from TYPE material	1929510	Eukaryota,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Aleurodiscus,Aleurodiscus ryvardenii
NR_153552.1	Anthostomella pseudobambusicola MFLU 16-0255 ITS region; from TYPE material	1812715	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Anthostomella,Anthostomella pseudobambusicola
NR_153551.1	Albifimbria viridis CBS 449.71 ITS region; from TYPE material	1859700	Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Albifimbria,Albifimbria viridis
NR_153550.1	Albifimbria verrucaria CBS 328.52 ITS region; from TYPE material	1859699	Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Albifimbria,Albifimbria verrucaria
NR_153549.1	Albifimbria terrestris CBS 126186 ITS region; from TYPE material	1859698	Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Albifimbria,Albifimbria terrestris
NR_153548.1	Albifimbria lateralis CBS 117712 ITS region; from TYPE material	1859697	Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Albifimbria,Albifimbria lateralis
NR_153547.1	Aleurodiscus effusus BJFC He2261 ITS region; from TYPE material	1814939	Eukaryota,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Aleurodiscus,Aleurodiscus effusus
NR_153546.1	Aspicilia bicensis NY Anderson 16123 ITS region; from TYPE material	1885593	Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Aspicilia,Aspicilia bicensis
NR_153545.1	Aureoboletus venustus HKAS 77700 ITS region; from TYPE material	1915360	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Aureoboletus,Aureoboletus venustus
NR_153544.1	Asterodiscus tamaricis CBS 136919 ITS region; from TYPE material	1817995	Eukaryota,Ascomycota,Dothideomycetes,Stigmatodiscales,Stigmatodiscaceae,Asterodiscus,Asterodiscus tamaricis
NR_153543.1	Atractospora reticulata CBS 127884 ITS region; from TYPE material	1809269	Eukaryota,Ascomycota,Sordariomycetes,,,Atractospora,Atractospora reticulata
NR_153542.1	Atractospora verruculosa CBS 132040 ITS region; from TYPE material	1809270	Eukaryota,Ascomycota,Sordariomycetes,,,Atractospora,Atractospora verruculosa
NR_153541.1	Atractospora decumbens CBS 139032 ITS region; from TYPE material	1809268	Eukaryota,Ascomycota,Sordariomycetes,,,Atractospora,Atractospora decumbens
NR_153540.1	Agrestia zerovii SK A12 ITS region; from TYPE material	1755770	Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Agrestia,Agrestia zerovii
NR_153539.1	Acantholichen campestris CGMS Spielmann 10243b ITS region; from TYPE material	1759614	Eukaryota,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Acantholichen,Acantholichen campestris
NR_153538.1	Acantholichen albomarginatus CGMS DalForno 2043 ITS region; from TYPE material	1759613	Eukaryota,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Acantholichen,Acantholichen albomarginatus
NR_153537.1	Acantholichen variabilis FAUC Coca 5209 ITS region; from TYPE material	1759617	Eukaryota,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Acantholichen,Acantholichen variabilis
NR_153536.1	Acantholichen galapagoensis CDS 44756 ITS region; from TYPE material	1759615	Eukaryota,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Acantholichen,Acantholichen galapagoensis
NR_153535.1	Albomagister alesandrii LIP 0400320 ITS region; from TYPE material	1769752	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Albomagister,Albomagister alesandrii
NR_153533.1	Allophaeosphaeria cytisi MFLUCC 15-0649 ITS region; from TYPE material	1762019	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Allophaeosphaeria,Allophaeosphaeria cytisi
NR_153532.1	Anacacumisporium appendiculatum HMAS 245593 ITS region; from TYPE material	1662858	Eukaryota,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Anacacumisporium,Anacacumisporium appendiculatum
NR_153531.1	Amphisphaeria sorbi MFLUCC 13-0721 ITS region; from TYPE material	1658219	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Amphisphaeria,Amphisphaeria sorbi
NR_153530.1	Aureovirgo volantis CMW 41238 ITS region; from TYPE material	1805985	Eukaryota,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Aureovirgo,Aureovirgo volantis
NR_153529.1	Annulohypoxylon thailandicum MFLUCC 13-0118 ITS region; from TYPE material	1658220	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Annulohypoxylon,Annulohypoxylon thailandicum
NR_153528.1	Atla alaskana UPS Savic 5003 ITS region; from TYPE material	1649177	Eukaryota,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Atla,Atla alaskana
NR_153527.1	Amylosporus succulentus BJFC 15731 ITS region; from TYPE material	1572094	Eukaryota,Basidiomycota,Agaricomycetes,Russulales,Wrightoporiaceae,Amylosporus,Amylosporus succulentus
NR_153526.1	Amylosporus casuarinicola BJFC 2760 ITS region; from TYPE material	1572088	Eukaryota,Basidiomycota,Agaricomycetes,Russulales,Wrightoporiaceae,Amylosporus,Amylosporus casuarinicola
NR_153525.1	Alessioporus ichnusanus AMB 12756 ITS region; from TYPE material	1511086	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Alessioporus,Alessioporus ichnusanus
NR_153524.1	Albomagister subaustralis MICH 00010951 ITS region; from TYPE material	1574040	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Albomagister,Albomagister subaustralis
NR_153523.1	Austroboletus amazonicus HUA 2032 AMV ITS region; from TYPE material	1431597	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Austroboletus,Austroboletus amazonicus
NR_153522.1	Alnecium auctum CBS 124263 ITS region; from TYPE material	1491493	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Alnecium,Alnecium auctum
NR_153521.1	Acicuseptoria rumicis CBS 522.78 ITS region; from TYPE material	1351730	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Acicuseptoria,Acicuseptoria rumicis
NR_153520.1	Arbusculina fragmentans CCM F-13486 ITS region; from TYPE material	1398214	Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Arbusculina,Arbusculina fragmentans
NR_153519.1	Amauroderma floriformum URM 83250 ITS region; from TYPE material	1236592	Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Amauroderma,Amauroderma floriformum
NR_153518.1	Aquanectria submersa CBS 394.62 ITS region; from TYPE material	859442	Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Aquanectria,Aquanectria submersa
NR_153517.1	Alnicola pallidifolia LIP PAM05082809 ITS region; from TYPE material	989246	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Alnicola,Alnicola pallidifolia
NR_153516.1	Alnicola spectabilis LIP PAM05082811 ITS region; from TYPE material	989247	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Alnicola,Alnicola spectabilis
NR_153515.1	Auxarthronopsis bandhavgarhensis NFCCI 2185 ITS region; from TYPE material	1690455	Eukaryota,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Auxarthronopsis,Auxarthronopsis bandhavgarhensis
NR_153514.1	Amphirosellinia fushanensis HAST 91111209 ITS region; from TYPE material	743112	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Amphirosellinia,Amphirosellinia fushanensis
NR_153513.1	Amphirosellinia nigrospora HAST 91092308 ITS region; from TYPE material	743113	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Amphirosellinia,Amphirosellinia nigrospora
NR_153512.1	Apseudocercosporella trigonotidis ITS region; from TYPE material	1873236	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Apseudocercosporella,Apseudocercosporella trigonotidis
NR_153511.1	Anthostomella proteae CBS 110127 ITS region; from TYPE material	531905	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Anthostomella,Anthostomella proteae
NR_153510.1	Anthostomella leucospermi ITS region; from TYPE material	531904	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Anthostomella,Anthostomella leucospermi
NR_153509.1	Anthostomella brabeji ITS region; from TYPE material	531902	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Anthostomella,Anthostomella brabeji
NR_153508.1	Amaurascopsis reticulata CBS 392.61 ITS region; from TYPE material	113404	Eukaryota,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Amaurascopsis,Amaurascopsis reticulata
NR_153500.1	Phlyctis petraea NY Z. Muscavitch 84 ITS region; from TYPE material	2054620	Eukaryota,Ascomycota,Lecanoromycetes,,Phlyctidaceae,Phlyctis,Phlyctis petraea
NR_153499.1	Entosordaria quercina CBS 142774 ITS region; from TYPE material	2032587	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Barrmaeliaceae,Entosordaria,Entosordaria quercina
NR_153498.1	Entosordaria perfidiosa CBS 142773 ITS region; from TYPE material	2032586	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Barrmaeliaceae,Entosordaria,Entosordaria perfidiosa
NR_153497.1	Barrmaelia rhamnicola CBS 142772 ITS region; from TYPE material	2032561	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Barrmaeliaceae,Barrmaelia,Barrmaelia rhamnicola
NR_153496.1	Barrmaelia rappazii CBS 142771 ITS region; from TYPE material	2032560	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Barrmaeliaceae,Barrmaelia,Barrmaelia rappazii
NR_153495.1	Barrmaelia moravica CBS 142769 ITS region; from TYPE material	2032559	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Barrmaeliaceae,Barrmaelia,Barrmaelia moravica
NR_153494.1	Fluminicola thailandensis MFLUCC 15-0984 ITS region; from TYPE material	2035985	Eukaryota,Ascomycota,Sordariomycetes,,Papulosaceae,Fluminicola,Fluminicola thailandensis
NR_153493.1	Fluminicola saprotrophitica MFLUCC 15-0976 ITS region; from TYPE material	2035984	Eukaryota,Ascomycota,Sordariomycetes,,Papulosaceae,Fluminicola,Fluminicola saprotrophitica
NR_153492.1	Coryneum arausiaca MFLUCC 13-0658 ITS region; from TYPE material	2041240	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Coryneaceae,Coryneum,Coryneum arausiaca
NR_153491.1	Pseudocenococcum floridanum NBRC 111601 ITS region; from TYPE material	2022479	Eukaryota,Ascomycota,Dothideomycetes,,Gloniaceae,Pseudocenococcum,Pseudocenococcum floridanum
NR_153490.1	Periconia pseudodigitata HHUF 29370 ITS region; from TYPE material	1583321	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia pseudodigitata
NR_153489.1	Apoharknessia eucalyptorum ITS region; from TYPE material	2014829	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Apoharknessiaceae,Apoharknessia,Apoharknessia eucalyptorum
NR_153488.1	Pirozynskiella laurisilvatica CBS 138109 ITS region; from TYPE material	2016547	Eukaryota,Ascomycota,Dothideomycetes,Asterinales,Asterinaceae,Pirozynskiella,Pirozynskiella laurisilvatica
